0 007	109	+019.585	+00004 +02360 +02404	+000.001 +000.737 +000.751 +001.052
1 007	079	+022.900	-01694 -01636 +02187	-000.529 -000.511 +000.683 +001.004
0 007	107	+019.806	+00003 +02361 +02402	+000.000 +000.737 +000.750 +001.052
1 007	081	+022.679	-01694 -01635 +02186	-000.529 -000.510 +000.683 +001.003
0 007	110	+019.475	+00004 +02360 +02402	+000.001 +000.737 +000.750 +001.052
1 007	082	+022.569	-01694 -01636 +02185	-000.529 -000.511 +000.682 +001.003
0 007	110	+019.475	+00004 +02361 +02402	+000.001 +000.737 +000.750 +001.052
1 007	082	+022.569	-01694 -01636 +02186	-000.529 -000.511 +000.683 +001.004
0 007	110	+019.475	+00004 +02361 +02402	+000.001 +000.737 +000.750 +001.052
1 007	084	+022.348	-01694 -01636 +02186	-000.529 -000.511 +000.683 +001.004
0 007	109	+019.585	+00004 +02361 +02402	+000.001 +000.737 +000.750 +001.052
1 007	083	+022.458	-01694 -01636 +02186	-000.529 -000.511 +000.683 +001.004
0 007	109	+019.585	+00004 +02360 +02403	+000.001 +000.737 +000.750 +001.052
1 007	084	+022.348	-01694 -01636 +02186	-000.529 -000.511 +000.683 +001.004
0 007	111	+019.364	+00004 +02360 +02402	+000.001 +000.737 +000.750 +001.052
1 007	082	+022.569	-01694 -01636 +02186	-000.529 -000.511 +000.683 +001.004
0 007	111	+019.364	+00004 +02361 +02402	+000.001 +000.737 +000.750 +001.052
1 007	081	+022.679	-01694 -01636 +02186	-000.529 -000.511 +000.683 +001.004
0 007	110	+019.475	+00004 +02360 +02404	+000.001 +000.737 +000.751 +001.052
1 007	082	+022.569	-01694 -01635 +02187	-000.529 -000.510 +000.683 +001.004
0 007	109	+019.585	+00004 +02360 +02402	+000.001 +000.737 +000.750 +001.052
1 007	083	+022.458	-01694 -01636 +02187	-000.529 -000.511 +000.683 +001.004
0 007	109	+019.585	+00004 +02360 +02402	+000.001 +000.737 +000.750 +001.052
1 007	084	+022.348	-01694 -01636 +02186	-000.529 -000.511 +000.683 +001.004
0 007	109	+019.585	+00004 +02360 +02403	+000.001 +000.737 +000.750 +001.052
1 007	084	+022.348	-01694 -01636 +02187	-000.529 -000.511 +000.683 +001.004
0 007	111	+019.364	+00004 +02361 +02402	+000.001 +000.737 +000.750 +001.052
1 007	085	+022.237	-01694 -01636 +02186	-000.529 -000.511 +000.683 +001.004
0 007	110	+019.475	+00004 +02360 +02402	+000.001 +000.737 +000.750 +001.052
1 007	084	+022.348	-01694 -01636 +02185	-000.529 -000.511 +000.682 +001.003
0 007	115	+018.922	+00004 +02360 +02402	+000.001 +000.737 +000.750 +001.052
1 007	086	+022.127	-01694 -01636 +02187	-000.529 -000.511 +000.683 +001.004
0 007	115	+018.922	+00004 +02361 +02402	+000.001 +000.737 +000.750 +001.052
1 007	090	+021.685	-01694 -01635 +02185	-000.529 -000.510 +000.682 +001.003
0 007	114	+019.033	+00004 +02360 +02401	+000.001 +000.737 +000.750 +001.052
1 007	090	+021.685	-01694 -01636 +02186	-000.529 -000.511 +000.683 +001.004
0 007	119	+018.480	+00003 +02360 +02401	+000.000 +000.737 +000.750 +001.052
1 007	092	+021.464	-01694 -01635 +02185	-000.529 -000.510 +000.682 +001.003
0 007	119	+018.480	+00004 +02360 +02401	+000.001 +000.737 +000.750 +001.052
1 007	093	+021.353	-01694 -01636 +02183	-000.529 -000.511 +000.682 +001.003
0 007	120	+018.370	+00004 +02360 +02400	+000.001 +000.737 +000.750 +001.051
1 007	093	+021.353	-01694 -01636 +02183	-000.529 -000.511 +000.682 +001.003
0 007	121	+018.259	+00003 +02360 +02400	+000.000 +000.737 +000.750 +001.051
1 007	093	+021.353	-01694 -01636 +02183	-000.529 -000.511 +000.682 +001.003
0 007	120	+018.370	+00003 +02360 +02400	+000.000 +000.737 +000.750 +001.051
1 007	093	+021.353	-01694 -01636 +02184	-000.529 -000.511 +000.682 +001.003
0 007	121	+018.259	+00004 +02360 +02401	+000.001 +000.737 +000.750 +001.052
1 007	095	+021.132	-01694 -01636 +02184	-000.529 -000.511 +000.682 +001.003
0 007	122	+018.149	+00004 +02360 +02399	+000.001 +000.737 +000.749 +001.051
1 007	095	+021.132	-01694 -01636 +02183	-000.529 -000.511 +000.682 +001.003
0 007	122	+018.149	+00004 +02361 +02399	+000.001 +000.737 +000.749 +001.051
1 007	093	+021.353	-01694 -01636 +02184	-000.529 -000.511 +000.682 +001.003
0 007	121	+018.259	+00004 +02360 +02400	+000.001 +000.737 +000.750 +001.051
1 007	093	+021.353	-01694 -01636 +02184	-000.529 -000.511 +000.682 +001.003
0 007	119	+018.480	+00004 +02360 +02400	+000.001 +000.737 +000.750 +001.051
1 007	093	+021.353	-01694 -01636 +02184	-000.529 -000.511 +000.682 +001.003
0 007	121	+018.259	+00004 +02360 +02401	+000.001 +000.737 +000.750 +001.052
1 007	093	+021.353	-01694 -01636 +02185	-000.529 -000.511 +000.682 +001.003
0 007	120	+018.370	+00004 +02360 +02400	+000.001 +000.737 +000.750 +001.051
1 007	092	+021.464	-01694 -01635 +02185	-000.529 -000.510 +000.682 +001.003
0 007	119	+018.480	+00004 +02360 +02401	+000.001 +000.737 +000.750 +001.052
1 007	090	+021.685	-01694 -01636 +02185	-000.529 -000.511 +000.682 +001.003
0 007	120	+018.370	+00004 +02360 +02402	+000.001 +000.737 +000.750 +001.052
1 007	091	+021.574	-01694 -01636 +02185	-000.529 -000.511 +000.682 +001.003
0 007	121	+018.259	+00004 +02360 +02400	+000.001 +000.737 +000.750 +001.051
1 007	092	+021.464	-01694 -01636 +02185	-000.529 -000.511 +000.682 +001.003
0 007	118	+018.591	+00004 +02360 +02402	+000.001 +000.737 +000.750 +001.052
1 007	093	+021.353	-01694 -01635 +02184	-000.529 -000.510 +000.682 +001.003
0 007	122	+018.149	+00004 +02360 +02400	+000.001 +000.737 +000.750 +001.051
1 007	094	+021.243	-01694 -01635 +02185	-000.529 -000.510 +000.682 +001.003
0 007	122	+018.149	+00004 +02360 +02401	+000.001 +000.737 +000.750 +001.052
1 007	096	+021.022	-01693 -01636 +02185	-000.529 -000.511 +000.682 +001.003
0 007	122	+018.149	+00004 +02360 +02400	+000.001 +000.737 +000.750 +001.051
1 007	094	+021.243	-01694 -01635 +02185	-000.529 -000.510 +000.682 +001.003
0 007	122	+018.149	+00004 +02360 +02401	+000.001 +000.737 +000.750 +001.052
1 007	098	+020.801	-01694 -01635 +02184	-000.529 -000.510 +000.682 +001.003
0 007	125	+017.817	+00003 +02360 +02400	+000.000 +000.737 +000.750 +001.051
1 007	097	+020.911	-01694 -01636 +02183	-000.529 -000.511 +000.682 +001.003
0 007	125	+017.817	+00004 +02360 +02402	+000.001 +000.737 +000.750 +001.052
1 007	099	+020.690	-01694 -01636 +02185	-000.529 -000.511 +000.682 +001.003
0 007	128	+017.486	+00004 +02360 +02400	+000.001 +000.737 +000.750 +001.051
1 007	103	+020.248	-01694 -01636 +02183	-000.529 -000.511 +000.682 +001.003
0 007	128	+017.486	+00004 +02360 +02399	+000.001 +000.737 +000.749 +001.051
1 007	100	+020.580	-01694 -01636 +02181	-000.529 -000.511 +000.681 +001.003
0 007	129	+017.375	+00004 +02360 +02400	+000.001 +000.737 +000.750 +001.051
1 007	102	+020.359	-01694 -01636 +02183	-000.529 -000.511 +000.682 +001.003
0 007	128	+017.486	+00004 +02360 +02398	+000.001 +000.737 +000.749 +001.051
1 007	101	+020.469	-01694 -01636 +02182	-000.529 -000.511 +000.681 +001.003
0 007	128	+017.486	+00004 +02360 +02399	+000.001 +000.737 +000.749 +001.051
1 007	101	+020.469	-01694 -01636 +02183	-000.529 -000.511 +000.682 +001.003
0 007	127	+017.596	+00004 +02360 +02399	+000.001 +000.737 +000.749 +001.051
1 007	101	+020.469	-01694 -01635 +02184	-000.529 -000.510 +000.682 +001.003
0 007	130	+017.265	+00003 +02360 +02399	+000.000 +000.737 +000.749 +001.051
1 007	101	+020.469	-01693 -01636 +02183	-000.529 -000.511 +000.682 +001.003
0 007	128	+017.486	+00004 +02359 +02400	+000.001 +000.737 +000.750 +001.051
1 007	101	+020.469	-01694 -01635 +02184	-000.529 -000.510 +000.682 +001.003
0 007	130	+017.265	+00004 +02360 +02399	+000.001 +000.737 +000.749 +001.051
1 007	103	+020.248	-01693 -01636 +02184	-000.529 -000.511 +000.682 +001.003
0 007	128	+017.486	+00003 +02360 +02400	+000.000 +000.737 +000.750 +001.051
1 007	100	+020.580	-01693 -01636 +02184	-000.529 -000.511 +000.682 +001.003
0 007	130	+017.265	+00003 +02360 +02401	+000.000 +000.737 +000.750 +001.052
1 007	101	+020.469	-01694 -01635 +02184	-000.529 -000.510 +000.682 +001.003
0 007	129	+017.375	+00004 +02360 +02400	+000.001 +000.737 +000.750 +001.051
1 007	101	+020.469	-01693 -01636 +02183	-000.529 -000.511 +000.682 +001.003
0 007	130	+017.265	+00004 +02360 +02400	+000.001 +000.737 +000.750 +001.051
1 007	102	+020.359	-01694 -01635 +02184	-000.529 -000.510 +000.682 +001.003
0 007	129	+017.375	+00004 +02360 +02400	+000.001 +000.737 +000.750 +001.051
1 007	101	+020.469	-01694 -01635 +02184	-000.529 -000.510 +000.682 +001.003
0 007	130	+017.265	+00003 +02360 +02401	+000.000 +000.737 +000.750 +001.052
1 007	101	+020.469	-01694 -01636 +02184	-000.529 -000.511 +000.682 +001.003
0 007	132	+017.044	+00004 +02360 +02401	+000.001 +000.737 +000.750 +001.052
1 007	103	+020.248	-01694 -01635 +02184	-000.529 -000.510 +000.682 +001.003
0 007	130	+017.265	+00003 +02360 +02401	+000.000 +000.737 +000.750 +001.052
1 007	102	+020.359	-01694 -01636 +02184	-000.529 -000.511 +000.682 +001.003
0 007	132	+017.044	+00004 +02360 +02400	+000.001 +000.737 +000.750 +001.051
1 007	104	+020.138	-01693 -01635 +02184	-000.529 -000.510 +000.682 +001.003
0 007	133	+016.933	+00004 +02359 +02400	+000.001 +000.737 +000.750 +001.051
1 007	105	+020.027	-01694 -01636 +02184	-000.529 -000.511 +000.682 +001.003
0 007	133	+016.933	+00004 +02360 +02400	+000.001 +000.737 +000.750 +001.051
1 007	108	+019.696	-01693 -01635 +02183	-000.529 -000.510 +000.682 +001.003
0 007	136	+016.602	+00004 +02360 +02398	+000.001 +000.737 +000.749 +001.051
1 007	108	+019.696	-01693 -01636 +02182	-000.529 -000.511 +000.681 +001.003
0 007	136	+016.602	+00004 +02359 +02399	+000.001 +000.737 +000.749 +001.051
1 007	110	+019.475	-01693 -01636 +02184	-000.529 -000.511 +000.682 +001.003
0 007	137	+016.491	+00003 +02359 +02401	+000.000 +000.737 +000.750 +001.051
1 007	111	+019.364	-01693 -01636 +02182	-000.529 -000.511 +000.681 +001.003
0 007	140	+016.160	+00004 +02360 +02396	+000.001 +000.737 +000.748 +001.050
1 007	114	+019.033	-01693 -01636 +02181	-000.529 -000.511 +000.681 +001.002
0 007	144	+015.718	+00003 +02360 +02397	+000.000 +000.737 +000.749 +001.051
1 007	113	+019.143	-01693 -01636 +02180	-000.529 -000.511 +000.681 +001.002
0 007	141	+016.049	+00003 +02360 +02397	+000.000 +000.737 +000.749 +001.051
1 007	111	+019.364	-01693 -01636 +02181	-000.529 -000.511 +000.681 +001.002
0 007	140	+016.160	+00003 +02359 +02398	+000.000 +000.737 +000.749 +001.051
1 007	114	+019.033	-01693 -01636 +02181	-000.529 -000.511 +000.681 +001.002
0 007	141	+016.049	+00004 +02359 +02397	+000.001 +000.737 +000.749 +001.050
1 007	114	+019.033	-01693 -01636 +02182	-000.529 -000.511 +000.681 +001.003
0 007	139	+016.270	+00003 +02360 +02399	+000.000 +000.737 +000.749 +001.051
1 007	113	+019.143	-01693 -01635 +02181	-000.529 -000.510 +000.681 +001.002
0 007	140	+016.160	+00003 +02359 +02398	+000.000 +000.737 +000.749 +001.051
1 007	114	+019.033	-01693 -01636 +02183	-000.529 -000.511 +000.682 +001.003
0 007	141	+016.049	+00003 +02359 +02399	+000.000 +000.737 +000.749 +001.051
1 007	114	+019.033	-01693 -01636 +02180	-000.529 -000.511 +000.681 +001.002
0 007	143	+015.828	+00003 +02359 +02399	+000.000 +000.737 +000.749 +001.051
1 007	115	+018.922	-01693 -01636 +02182	-000.529 -000.511 +000.681 +001.003
0 007	142	+015.939	+00003 +02360 +02397	+000.000 +000.737 +000.749 +001.051
1 007	111	+019.364	-01693 -01636 +02181	-000.529 -000.511 +000.681 +001.002
0 007	141	+016.049	+00003 +02359 +02399	+000.000 +000.737 +000.749 +001.051
1 007	113	+019.143	-01693 -01635 +02181	-000.529 -000.510 +000.681 +001.002
0 007	141	+016.049	+00003 +02359 +02399	+000.000 +000.737 +000.749 +001.051
1 007	111	+019.364	-01693 -01636 +02182	-000.529 -000.511 +000.681 +001.003
0 007	141	+016.049	+00004 +02359 +02400	+000.001 +000.737 +000.750 +001.051
1 007	113	+019.143	-01694 -01635 +02182	-000.529 -000.510 +000.681 +001.003
0 007	142	+015.939	+00003 +02359 +02398	+000.000 +000.737 +000.749 +001.051
1 007	113	+019.143	-01693 -01635 +02183	-000.529 -000.510 +000.682 +001.003
0 007	141	+016.049	+00003 +02359 +02400	+000.000 +000.737 +000.750 +001.051
1 007	113	+019.143	-01694 -01635 +02183	-000.529 -000.510 +000.682 +001.003
0 007	142	+015.939	+00004 +02359 +02398	+000.001 +000.737 +000.749 +001.051
1 007	114	+019.033	-01693 -01635 +02183	-000.529 -000.510 +000.682 +001.003
0 007	143	+015.828	+00003 +02359 +02400	+000.000 +000.737 +000.750 +001.051
1 007	116	+018.812	-01693 -01635 +02183	-000.529 -000.510 +000.682 +001.003
0 007	145	+015.607	+00003 +02359 +02401	+000.000 +000.737 +000.750 +001.051
1 007	117	+018.701	-01693 -01636 +02182	-000.529 -000.511 +000.681 +001.003
0 007	145	+015.607	+00003 +02359 +02400	+000.000 +000.737 +000.750 +001.051
1 007	118	+018.591	-01693 -01635 +02182	-000.529 -000.510 +000.681 +001.002
0 007	148	+015.276	+00003 +02359 +02399	+000.000 +000.737 +000.749 +001.051
1 007	121	+018.259	-01693 -01636 +02182	-000.529 -000.511 +000.681 +001.003
0 007	148	+015.276	+00003 +02359 +02399	+000.000 +000.737 +000.749 +001.051
1 007	122	+018.149	-01693 -01636 +02180	-000.529 -000.511 +000.681 +001.002
0 007	149	+015.165	+00003 +02359 +02396	+000.000 +000.737 +000.748 +001.050
1 007	123	+018.038	-01693 -01636 +02182	-000.529 -000.511 +000.681 +001.003
0 007	151	+014.944	+00004 +02359 +02398	+000.001 +000.737 +000.749 +001.051
1 007	122	+018.149	-01693 -01636 +02181	-000.529 -000.511 +000.681 +001.002
0 007	150	+015.055	+00003 +02359 +02398	+000.000 +000.737 +000.749 +001.051
1 007	122	+018.149	-01694 -01636 +02180	-000.529 -000.511 +000.681 +001.002
0 007	151	+014.944	+00003 +02359 +02397	+000.000 +000.737 +000.749 +001.050
1 007	121	+018.259	-01693 -01636 +02180	-000.529 -000.511 +000.681 +001.002
0 007	151	+014.944	+00003 +02359 +02398	+000.000 +000.737 +000.749 +001.051
1 007	123	+018.038	-01693 -01636 +02180	-000.529 -000.511 +000.681 +001.002
0 007	151	+014.944	+00003 +02359 +02399	+000.000 +000.737 +000.749 +001.051
1 007	122	+018.149	-01693 -01636 +02181	-000.529 -000.511 +000.681 +001.002
0 007	150	+015.055	+00003 +02359 +02397	+000.000 +000.737 +000.749 +001.050
1 007	122	+018.149	-01693 -01635 +02183	-000.529 -000.510 +000.682 +001.003
0 007	153	+014.723	+00003 +02359 +02398	+000.000 +000.737 +000.749 +001.051
1 007	123	+018.038	-01693 -01635 +02180	-000.529 -000.510 +000.681 +001.002
0 007	151	+014.944	+00003 +02359 +02398	+000.000 +000.737 +000.749 +001.051
1 007	123	+018.038	-01693 -01636 +02182	-000.529 -000.511 +000.681 +001.003
0 007	153	+014.723	+00003 +02359 +02398	+000.000 +000.737 +000.749 +001.051
1 007	123	+018.038	-01694 -01636 +02182	-000.529 -000.511 +000.681 +001.003
0 007	151	+014.944	+00003 +02359 +02399	+000.000 +000.737 +000.749 +001.051
1 007	125	+017.817	-01693 -01635 +02182	-000.529 -000.510 +000.681 +001.002
0 007	151	+014.944	+00003 +02359 +02399	+000.000 +000.737 +000.749 +001.051
1 007	124	+017.928	-01693 -01635 +02180	-000.529 -000.510 +000.681 +001.002
0 007	150	+015.055	+00003 +02359 +02398	+000.000 +000.737 +000.749 +001.051
1 007	122	+018.149	-01693 -01636 +02182	-000.529 -000.511 +000.681 +001.003
0 007	149	+015.165	+00003 +02358 +02399	+000.000 +000.736 +000.749 +001.051
1 007	124	+017.928	-01693 -01635 +02184	-000.529 -000.510 +000.682 +001.003
0 007	151	+014.944	+00003 +02359 +02401	+000.000 +000.737 +000.750 +001.051
1 007	122	+018.149	-01692 -01635 +02182	-000.528 -000.510 +000.681 +001.002
0 007	150	+015.055	+00003 +02358 +02400	+000.000 +000.736 +000.750 +001.051
1 007	123	+018.038	-01693 -01635 +02184	-000.529 -000.510 +000.682 +001.003
0 007	151	+014.944	+00003 +02358 +02399	+000.000 +000.736 +000.749 +001.051
1 007	123	+018.038	-01693 -01635 +02183	-000.529 -000.510 +000.682 +001.003
0 007	154	+014.613	+00003 +02358 +02399	+000.000 +000.736 +000.749 +001.051
1 007	127	+017.596	-01693 -01636 +02181	-000.529 -000.511 +000.681 +001.002
0 007	157	+014.281	+00002 +02358 +02399	+000.000 +000.736 +000.749 +001.051
1 007	129	+017.375	-01693 -01635 +02183	-000.529 -000.510 +000.682 +001.003
0 007	157	+014.281	+00003 +02358 +02396	+000.000 +000.736 +000.748 +001.050
1 007	131	+017.154	-01692 -01635 +02180	-000.528 -000.510 +000.681 +001.002
0 007	162	+013.729	+00003 +02358 +02398	+000.000 +000.736 +000.749 +001.050
1 007	134	+016.823	-01693 -01636 +02181	-000.529 -000.511 +000.681 +001.002
0 007	162	+013.729	+00003 +02358 +02396	+000.000 +000.736 +000.748 +001.050
1 007	135	+016.712	-01693 -01636 +02179	-000.529 -000.511 +000.680 +001.002
0 007	164	+013.508	+00003 +02358 +02395	+000.000 +000.736 +000.748 +001.050
1 007	137	+016.491	-01693 -01636 +02178	-000.529 -000.511 +000.680 +001.002
0 007	164	+013.508	+00002 +02358 +02396	+000.000 +000.736 +000.748 +001.050
1 007	136	+016.602	-01692 -01635 +02181	-000.528 -000.510 +000.681 +001.002
0 007	164	+013.508	+00003 +02358 +02396	+000.000 +000.736 +000.748 +001.050
1 007	136	+016.602	-01693 -01636 +02178	-000.529 -000.511 +000.680 +001.002
0 007	165	+013.397	+00003 +02359 +02396	+000.000 +000.737 +000.748 +001.050
1 007	137	+016.491	-01692 -01636 +02178	-000.528 -000.511 +000.680 +001.002
0 007	165	+013.397	+00003 +02358 +02397	+000.000 +000.736 +000.749 +001.050
1 007	136	+016.602	-01693 -01635 +02179	-000.529 -000.510 +000.680 +001.002
0 007	163	+013.618	+00003 +02358 +02397	+000.000 +000.736 +000.749 +001.050
1 007	136	+016.602	-01692 -01635 +02179	-000.528 -000.510 +000.680 +001.002
0 007	165	+013.397	+00002 +02358 +02398	+000.000 +000.736 +000.749 +001.050
1 007	137	+016.491	-01692 -01636 +02181	-000.528 -000.511 +000.681 +001.002
0 007	164	+013.508	+00002 +02358 +02398	+000.000 +000.736 +000.749 +001.050
1 007	136	+016.602	-01692 -01636 +02180	-000.528 -000.511 +000.681 +001.002
0 007	162	+013.729	+00002 +02358 +02398	+000.000 +000.736 +000.749 +001.050
1 007	134	+016.823	-01693 -01636 +02181	-000.529 -000.511 +000.681 +001.002
0 007	163	+013.618	+00003 +02358 +02398	+000.000 +000.736 +000.749 +001.050
1 007	134	+016.823	-01693 -01635 +02182	-000.529 -000.510 +000.681 +001.002
0 007	161	+013.839	+00003 +02358 +02399	+000.000 +000.736 +000.749 +001.051
1 007	134	+016.823	-01692 -01635 +02183	-000.528 -000.510 +000.682 +001.003
0 007	161	+013.839	+00002 +02358 +02399	+000.000 +000.736 +000.749 +001.051
1 007	136	+016.602	-01693 -01636 +02182	-000.529 -000.511 +000.681 +001.003
0 007	161	+013.839	+00003 +02358 +02399	+000.000 +000.736 +000.749 +001.051
1 007	134	+016.823	-01693 -01635 +02182	-000.529 -000.510 +000.681 +001.002
0 007	163	+013.618	+00002 +02358 +02399	+000.000 +000.736 +000.749 +001.051
1 007	136	+016.602	-01692 -01635 +02182	-000.528 -000.510 +000.681 +001.002
0 007	164	+013.508	+00003 +02358 +02400	+000.000 +000.736 +000.750 +001.051
1 007	136	+016.602	-01692 -01635 +02183	-000.528 -000.510 +000.682 +001.003
0 007	164	+013.508	+00003 +02358 +02399	+000.000 +000.736 +000.749 +001.051
1 007	138	+016.381	-01692 -01635 +02183	-000.528 -000.510 +000.682 +001.003
0 007	166	+013.287	+00003 +02358 +02400	+000.000 +000.736 +000.750 +001.051
1 007	138	+016.381	-01692 -01635 +02182	-000.528 -000.510 +000.681 +001.002
0 007	165	+013.397	+00003 +02358 +02399	+000.000 +000.736 +000.749 +001.051
1 007	141	+016.049	-01692 -01635 +02182	-000.528 -000.510 +000.681 +001.002
0 007	165	+013.397	+00002 +02358 +02400	+000.000 +000.736 +000.750 +001.051
1 007	141	+016.049	-01692 -01635 +02181	-000.528 -000.510 +000.681 +001.002
0 007	168	+013.066	+00002 +02358 +02399	+000.000 +000.736 +000.749 +001.051
1 007	142	+015.939	-01692 -01636 +02182	-000.528 -000.511 +000.681 +001.002
0 007	170	+012.845	+00002 +02358 +02398	+000.000 +000.736 +000.749 +001.050
1 007	145	+015.607	-01692 -01636 +02180	-000.528 -000.511 +000.681 +001.002
0 007	170	+012.845	+00002 +02358 +02398	+000.000 +000.736 +000.749 +001.050
1 007	144	+015.718	-01692 -01636 +02181	-000.528 -000.511 +000.681 +001.002
0 007	172	+012.624	+00002 +02358 +02398	+000.000 +000.736 +000.749 +001.050
1 007	145	+015.607	-01692 -01636 +02180	-000.528 -000.511 +000.681 +001.002
0 007	171	+012.734	+00002 +02357 +02400	+000.000 +000.736 +000.750 +001.051
1 007	145	+015.607	-01692 -01635 +02180	-000.528 -000.510 +000.681 +001.002
0 007	173	+012.513	+00003 +02357 +02399	+000.000 +000.736 +000.749 +001.050
1 007	145	+015.607	-01692 -01635 +02181	-000.528 -000.510 +000.681 +001.002
0 007	173	+012.513	+00002 +02358 +02399	+000.000 +000.736 +000.749 +001.051
1 007	146	+015.497	-01692 -01636 +02180	-000.528 -000.511 +000.681 +001.002
0 007	172	+012.624	+00002 +02357 +02399	+000.000 +000.736 +000.749 +001.050
1 007	145	+015.607	-01692 -01636 +02182	-000.528 -000.511 +000.681 +001.002
0 007	173	+012.513	+00003 +02357 +02399	+000.000 +000.736 +000.749 +001.050
1 007	146	+015.497	-01693 -01636 +02182	-000.529 -000.511 +000.681 +001.003
0 007	173	+012.513	+00002 +02357 +02400	+000.000 +000.736 +000.750 +001.051
1 007	146	+015.497	-01692 -01636 +02182	-000.528 -000.511 +000.681 +001.002
0 007	173	+012.513	+00002 +02358 +02400	+000.000 +000.736 +000.750 +001.051
1 007	145	+015.607	-01692 -01635 +02182	-000.528 -000.510 +000.681 +001.002
0 007	173	+012.513	+00002 +02358 +02400	+000.000 +000.736 +000.750 +001.051
1 007	146	+015.497	-01692 -01635 +02181	-000.528 -000.510 +000.681 +001.002
0 007	174	+012.403	+00002 +02357 +02400	+000.000 +000.736 +000.750 +001.051
1 007	148	+015.276	-01692 -01636 +02183	-000.528 -000.511 +000.682 +001.003
0 007	174	+012.403	+00002 +02357 +02399	+000.000 +000.736 +000.749 +001.050
1 007	146	+015.497	-01692 -01635 +02183	-000.528 -000.510 +000.682 +001.003
0 007	174	+012.403	+00002 +02358 +02401	+000.000 +000.736 +000.750 +001.051
1 007	148	+015.276	-01692 -01636 +02182	-000.528 -000.511 +000.681 +001.002
0 007	177	+012.071	+00002 +02357 +02399	+000.000 +000.736 +000.749 +001.050
1 007	151	+014.944	-01691 -01635 +02180	-000.528 -000.510 +000.681 +001.002
0 007	178	+011.961	+00002 +02357 +02400	+000.000 +000.736 +000.750 +001.051
1 007	154	+014.613	-01692 -01635 +02179	-000.528 -000.510 +000.680 +001.002
0 007	182	+011.519	+00002 +02358 +02398	+000.000 +000.736 +000.749 +001.050
1 007	155	+014.502	-01692 -01636 +02181	-000.528 -000.511 +000.681 +001.002
0 007	184	+011.298	+00002 +02357 +02399	+000.000 +000.736 +000.749 +001.050
1 007	158	+014.171	-01692 -01636 +02178	-000.528 -000.511 +000.680 +001.002
0 007	186	+011.077	+00002 +02357 +02397	+000.000 +000.736 +000.749 +001.050
1 007	159	+014.060	-01691 -01636 +02178	-000.528 -000.511 +000.680 +001.001
0 007	186	+011.077	+00002 +02357 +02396	+000.000 +000.736 +000.748 +001.050
1 007	160	+013.950	-01692 -01635 +02179	-000.528 -000.510 +000.680 +001.002
0 007	186	+011.077	+00001 +02357 +02396	+000.000 +000.736 +000.748 +001.050
1 007	159	+014.060	-01692 -01636 +02178	-000.528 -000.511 +000.680 +001.002
0 007	189	+010.745	+00002 +02358 +02396	+000.000 +000.736 +000.748 +001.050
1 007	162	+013.729	-01692 -01636 +02178	-000.528 -000.511 +000.680 +001.002
0 007	188	+010.856	+00002 +02357 +02397	+000.000 +000.736 +000.749 +001.050
1 007	160	+013.950	-01692 -01636 +02179	-000.528 -000.511 +000.680 +001.002
0 007	189	+010.745	+00002 +02357 +02395	+000.000 +000.736 +000.748 +001.050
1 007	161	+013.839	-01692 -01635 +02179	-000.528 -000.510 +000.680 +001.002
0 007	189	+010.745	+00002 +02357 +02397	+000.000 +000.736 +000.749 +001.050
1 007	161	+013.839	-01692 -01636 +02178	-000.528 -000.511 +000.680 +001.002
0 007	188	+010.856	+00002 +02357 +02398	+000.000 +000.736 +000.749 +001.050
1 007	160	+013.950	-01692 -01636 +02179	-000.528 -000.511 +000.680 +001.002
0 007	188	+010.856	+00002 +02357 +02397	+000.000 +000.736 +000.749 +001.050
1 007	162	+013.729	-01692 -01636 +02181	-000.528 -000.511 +000.681 +001.002
0 007	190	+010.635	+00002 +02357 +02397	+000.000 +000.736 +000.749 +001.050
1 007	162	+013.729	-01692 -01636 +02180	-000.528 -000.511 +000.681 +001.002
0 007	189	+010.745	+00002 +02357 +02396	+000.000 +000.736 +000.748 +001.050
1 007	164	+013.508	-01691 -01636 +02178	-000.528 -000.511 +000.680 +001.001
0 007	190	+010.635	+00001 +02357 +02398	+000.000 +000.736 +000.749 +001.050
1 007	164	+013.508	-01692 -01636 +02178	-000.528 -000.511 +000.680 +001.002
0 007	191	+010.524	+00001 +02357 +02397	+000.000 +000.736 +000.749 +001.050
1 007	164	+013.508	-01692 -01635 +02178	-000.528 -000.510 +000.680 +001.001
0 007	191	+010.524	+00001 +02357 +02398	+000.000 +000.736 +000.749 +001.050
1 007	165	+013.397	-01692 -01636 +02179	-000.528 -000.511 +000.680 +001.002
0 007	194	+010.193	+00002 +02357 +02397	+000.000 +000.736 +000.749 +001.050
1 007	167	+013.176	-01692 -01636 +02178	-000.528 -000.511 +000.680 +001.002
0 007	195	+010.082	+00001 +02356 +02398	+000.000 +000.736 +000.749 +001.050
1 007	172	+012.624	-01692 -01636 +02178	-000.528 -000.511 +000.680 +001.002
0 007	196	+009.972	+00002 +02357 +02397	+000.000 +000.736 +000.749 +001.050
1 007	171	+012.734	-01692 -01635 +02178	-000.528 -000.510 +000.680 +001.001
0 007	197	+009.861	+00002 +02357 +02399	+000.000 +000.736 +000.749 +001.050
1 007	171	+012.734	-01691 -01636 +02178	-000.528 -000.511 +000.680 +001.001
0 007	200	+009.530	+00001 +02357 +02396	+000.000 +000.736 +000.748 +001.050
